Student ID (last 4 digits), Date, Sign-In Time, Sign-Out Time, Hours Logged
7453,2019-01-07,15:04:27.021261,16:58:56.387102,1.9082
7780,2019-01-07,15:04:30.337284,16:58:45.214809,1.9041
7001,2019-01-07,15:04:33.399150,,0
0641,2019-01-07,15:04:35.051213,17:02:49.152492,1.9706
3255,2019-01-07,15:04:36.785355,16:25:04.609345,1.3411
6960,2019-01-07,15:04:40.371190,16:56:27.080983,1.863
5051,2019-01-07,15:04:54.763094,16:32:38.860956,1.4622
1889,2019-01-07,15:05:01.731091,17:04:38.532356,1.9936
7409,2019-01-07,15:05:06.848932,16:32:42.282970,1.4598
5237,2019-01-07,15:05:19.146847,16:31:24.785550,1.4349
0335,2019-01-07,15:05:25.132589,17:02:16.684628,1.9477
8518,2019-01-07,15:06:27.266232,17:37:09.521576,2.5117
1641,2019-01-07,15:06:35.102024,16:25:57.863279,1.323
1312,2019-01-07,15:06:40.328282,18:11:04.507793,3.0734
9949,2019-01-07,15:06:44.414076,18:15:32.929247,3.1468
3713,2019-01-07,15:06:47.164008,17:21:13.001439,2.2405
6287,2019-01-07,15:07:17.876076,17:35:26.991783,2.4692
4201,2019-01-07,15:07:24.083667,17:49:48.147310,2.7067
1136,2019-01-07,15:07:57.552275,16:21:30.243668,1.2257
0637,2019-01-07,15:08:04.141491,16:49:42.263724,1.6939
3439,2019-01-07,15:09:28.434919,17:49:30.831375,2.6673
1281,2019-01-07,15:10:03.410808,17:08:15.436344,1.97
0969,2019-01-07,15:18:49.759861,17:04:11.210408,1.756
6232,2019-01-07,15:22:28.715115,17:07:13.716475,1.7458
9227,2019-01-07,15:35:08.668881,17:08:23.746143,1.5542
8444,2019-01-07,16:06:48.179622,,0
1844,2019-01-07,16:08:02.846893,17:40:08.279317,1.5348
2395,2019-01-07,16:09:03.376454,17:41:11.587182,1.5356
2184,2019-01-07,16:12:57.737128,17:03:24.420616,0.8407
0644,2019-01-07,18:15:50.343714,18:15:54.081173,0.001
2297,2019-01-08,14:59:46.732246,17:42:43.652170,2.7158
1565,2019-01-08,15:01:24.471372,17:41:03.021873,2.6607
3524,2019-01-08,15:01:33.561250,17:16:09.799507,2.2434
5086,2019-01-08,15:01:35.229432,17:53:16.261113,2.8614
6143,2019-01-08,15:01:37.399237,17:09:24.019410,2.1296
1844,2019-01-08,15:01:45.031316,17:37:53.288068,2.6023
0641,2019-01-08,15:01:46.619322,17:32:07.724881,2.5059
2506,2019-01-08,15:01:51.259300,16:37:12.108015,1.5891
4114,2019-01-08,15:01:54.075200,15:42:07.368654,0.6704
3276,2019-01-08,15:01:56.135092,18:05:44.735846,3.0635
3624,2019-01-08,15:01:57.225189,17:40:07.463953,2.6362
9302,2019-01-08,15:02:13.111026,17:40:02.181923,2.6303
4188,2019-01-08,15:02:15.579077,17:35:50.978700,2.5598
2395,2019-01-08,15:02:18.197421,17:31:46.856866,2.4913
2169,2019-01-08,15:02:23.080900,16:56:44.322455,1.9059
0809,2019-01-08,15:02:26.067088,15:58:05.668082,0.9277
0246,2019-01-08,15:02:41.058725,18:12:52.956745,3.17
1312,2019-01-08,15:02:44.406735,18:12:43.652771,3.1665
2220,2019-01-08,15:02:47.794825,17:05:30.970929,2.0453
1281,2019-01-08,15:02:52.452797,17:28:00.187406,2.4188
2222,2019-01-08,15:03:35.050609,17:12:22.080492,2.1464
9227,2019-01-08,15:03:36.710310,16:01:58.444548,0.9727
1889,2019-01-08,15:03:38.966340,17:05:39.260943,2.0334
0420,2019-01-08,15:03:42.156563,17:02:14.356243,1.9756
9645,2019-01-08,15:03:43.982775,17:45:30.231613,2.6962
0115,2019-01-08,15:03:47.594513,17:59:18.964265,2.9254
6287,2019-01-08,15:03:50.666427,17:42:33.442156,2.6452
0873,2019-01-08,15:03:54.068213,16:30:42.660647,1.4468
6163,2019-01-08,15:03:55.826333,17:04:48.195743,2.0145
0898,2019-01-08,15:04:02.548359,17:07:54.097980,2.0643
3646,2019-01-08,15:04:06.864455,16:43:48.023423,1.6614
9528,2019-01-08,15:04:13.104151,16:35:22.380157,1.5192
8415,2019-01-08,15:04:21.242191,16:31:00.730825,1.4443
7001,2019-01-08,15:04:23.612091,18:04:33.119755,3.0026
7780,2019-01-08,15:04:28.923957,15:59:49.563298,0.9224
7453,2019-01-08,15:04:48.335979,15:59:47.057368,0.9163
3255,2019-01-08,15:04:53.270433,16:30:20.340748,1.4242
8518,2019-01-08,15:04:59.059898,17:01:15.450035,1.9379
1823,2019-01-08,15:05:05.367773,17:41:06.527851,2.6003
2047,2019-01-08,15:06:32.725184,17:27:55.287440,2.3563
5237,2019-01-08,15:06:44.869184,15:50:15.829459,0.7253
0335,2019-01-08,15:07:03.933615,17:30:46.117038,2.3951
2184,2019-01-08,15:07:32.718847,17:01:06.444126,1.8927
7409,2019-01-08,15:08:14.332819,16:43:40.063455,1.5905
9949,2019-01-08,15:08:41.726769,17:27:56.835453,2.3209
5051,2019-01-08,15:10:34.426054,16:43:22.937457,1.5468
4201,2019-01-08,15:13:22.595347,15:57:56.122378,0.7426
8144,2019-01-08,15:42:03.374598,17:30:02.177156,1.7997
3350,2019-01-08,16:39:01.849851,17:40:03.989895,1.0173
4201,2019-01-08,16:57:01.658363,18:12:55.798727,1.265
2169,2019-01-08,16:57:43.834323,17:38:37.403973,0.6815
0420,2019-01-08,17:02:15.183864,17:02:18.213974,0.0008
9302,2019-01-08,17:40:12.335920,17:40:14.643906,0.0006
1823,2019-01-08,17:44:06.001656,17:44:08.241654,0.0006
2097,2019-01-09,14:56:28.296680,16:46:23.910685,1.8321
0644,2019-01-09,15:00:31.254563,18:06:57.721511,3.1074
2047,2019-01-09,15:01:13.750552,18:06:55.189461,3.0948
3276,2019-01-09,15:01:23.916418,,0
4114,2019-01-09,15:01:41.800718,18:00:30.120412,2.9801
5086,2019-01-09,15:01:49.276428,17:50:38.830012,2.8138
0115,2019-01-09,15:01:52.656457,17:41:06.302053,2.6538
9528,2019-01-09,15:01:58.610657,,0
5897,2019-01-09,15:02:02.824579,16:44:13.335101,1.7029
2297,2019-01-09,15:02:05.378602,17:17:12.700412,2.252
4188,2019-01-09,15:02:12.788604,17:04:31.858879,2.0386
0246,2019-01-09,15:02:15.590370,15:57:57.705652,0.9284
2009,2019-01-09,15:02:18.244592,16:47:55.554790,1.7604
2313,2019-01-09,15:02:21.376499,16:31:15.865471,1.4818
1018,2019-01-09,15:02:29.228458,16:28:21.740569,1.4313
0641,2019-01-09,15:02:42.178328,17:16:11.270449,2.2247
2169,2019-01-09,15:02:46.230426,17:23:31.881573,2.346
3624,2019-01-09,15:02:50.310488,17:16:35.918411,2.2293
7624,2019-01-09,15:02:56.380417,17:10:37.671380,2.1281
9227,2019-01-09,15:02:59.274417,17:05:38.350383,2.0442
7001,2019-01-09,15:03:01.056693,17:16:46.638403,2.2293
6163,2019-01-09,15:03:04.986438,16:33:26.019103,1.5058
0898,2019-01-09,15:03:08.072499,17:04:26.108844,2.0217
1246,2019-01-09,15:03:31.166505,16:33:57.746735,1.5074
2395,2019-01-09,15:03:40.340491,17:22:45.687626,2.3182
1281,2019-01-09,15:03:50.204420,17:21:15.747836,2.2904
0644,2019-01-09,15:04:03.442523,17:44:05.683402,2.6673
2222,2019-01-09,15:04:04.858472,17:16:22.928468,2.205
3646,2019-01-09,15:04:10.254398,16:29:21.654111,1.4198
4201,2019-01-09,15:04:24.696398,18:01:58.668208,2.9594
9302,2019-01-09,15:04:29.996291,17:16:51.554433,2.206
0809,2019-01-09,15:04:38.464280,16:43:51.147463,1.6535
0873,2019-01-09,15:04:57.994375,16:29:41.790369,1.4122
1926,2019-01-09,15:05:02.294369,16:58:32.928084,1.8918
9949,2019-01-09,15:05:13.750251,16:44:34.629206,1.6558
5237,2019-01-09,15:05:16.534644,16:38:05.985865,1.5471
6232,2019-01-09,15:05:33.286256,17:34:46.196415,2.4869
3350,2019-01-09,15:05:36.158264,17:16:48.970425,2.1869
5051,2019-01-09,15:05:38.364558,16:51:44.578506,1.7684
0420,2019-01-09,15:05:54.106243,17:02:32.439323,1.944
2220,2019-01-09,15:06:09.088238,16:44:31.449046,1.6395
0335,2019-01-09,15:06:13.656495,17:02:26.079864,1.9368
0251,2019-01-09,15:06:39.866864,16:31:29.005456,1.4136
9645,2019-01-09,15:07:05.830352,17:46:24.524846,2.6552
6287,2019-01-09,15:09:32.804090,15:49:46.995031,0.6706
3255,2019-01-09,15:10:31.064182,16:28:49.984379,1.3053
7938,2019-01-09,15:10:39.948433,15:58:14.364295,0.7929
1312,2019-01-09,15:12:09.698103,17:53:08.953565,2.6831
0637,2019-01-09,15:12:58.920019,15:13:00.394416,0.0004
1105,2019-01-09,15:15:51.405889,16:55:25.244276,1.6594
1136,2019-01-09,15:49:00.289500,16:05:30.675175,0.2751
0637,2019-01-09,16:45:32.901156,,0
6502,2019-01-09,16:58:40.488095,17:16:32.190450,0.2977
1312,2019-01-09,17:56:34.565054,18:02:01.506176,0.0908
2758,2019-01-09,20:34:57.137980,,0
8395,2019-01-09,21:32:42.064337,,0
6421,2019-01-09,21:53:53.501622,,0
2207,2019-01-09,22:43:21.219464,,0
8664,2019-01-10,02:11:19.689858,,0
8261,2019-01-10,03:46:16.053466,,0
9061,2019-01-10,04:28:06.164969,,0
9021,2019-01-10,05:23:19.628149,,0
2022,2019-01-10,05:28:55.503690,,0
0815,2019-01-10,05:49:50.167733,,0
2991,2019-01-10,06:20:44.829710,,0
6567,2019-01-10,06:59:56.308860,,0
6222,2019-01-10,08:08:19.377188,,0
4210,2019-01-10,09:00:18.482193,,0
8261,2019-01-10,10:53:19.351221,,0
6421,2019-01-10,14:54:38.262588,,0
2097,2019-01-10,14:55:36.364560,16:53:24.182505,1.9633
0644,2019-01-10,14:57:13.347964,17:59:52.165603,3.0441
4114,2019-01-10,15:01:30.987151,16:07:24.556079,1.0982
5086,2019-01-10,15:01:46.103079,17:34:08.437183,2.5395
5897,2019-01-10,15:01:47.529010,16:59:09.128080,1.956
3276,2019-01-10,15:01:49.895275,17:58:32.605434,2.9452
2169,2019-01-10,15:01:52.292993,17:28:47.429014,2.4486
2047,2019-01-10,15:01:57.003208,17:49:39.231678,2.7951
1312,2019-01-10,15:02:00.375173,18:03:27.605914,3.0242
2297,2019-01-10,15:02:10.193169,18:27:55.078124,3.4291
2220,2019-01-10,15:02:38.273094,18:03:19.140049,3.0114
6644,2019-01-10,15:03:08.026865,15:57:34.923005,0.9075
0898,2019-01-10,15:03:10.931710,17:28:14.597055,2.4177
2395,2019-01-10,15:03:12.918785,16:42:03.760809,1.6475
9227,2019-01-10,15:03:15.302904,17:27:23.645056,2.4023
1844,2019-01-10,15:03:16.848891,17:55:49.306020,2.8757
0115,2019-01-10,15:03:18.344777,17:43:54.035333,2.6766
0969,2019-01-10,15:03:19.603445,17:03:46.062121,2.0073
9645,2019-01-10,15:03:22.216855,18:03:02.896919,2.9946
0420,2019-01-10,15:03:23.228888,16:02:16.201274,0.9814
0809,2019-01-10,15:03:24.878716,16:52:44.812928,1.8222
7624,2019-01-10,15:03:26.609264,16:42:22.030789,1.6487
3646,2019-01-10,15:03:33.218804,16:26:49.866744,1.388
9302,2019-01-10,15:03:37.170821,17:30:15.828924,2.4441
6163,2019-01-10,15:03:59.206753,16:40:41.652903,1.6118
2009,2019-01-10,15:04:18.006713,16:47:10.866851,1.7147
7780,2019-01-10,15:04:21.026786,16:57:48.910127,1.8911
0251,2019-01-10,15:04:27.008842,16:52:33.508268,1.8018
3255,2019-01-10,15:04:37.188609,16:27:12.242627,1.3764
7453,2019-01-10,15:04:41.120529,16:57:43.024089,1.8839
0641,2019-01-10,15:05:09.276433,16:31:37.873166,1.4413
1926,2019-01-10,15:05:14.327038,17:14:42.757725,2.1579
2222,2019-01-10,15:05:23.702549,,0
9949,2019-01-10,15:05:37.962539,17:26:30.759105,2.348
3350,2019-01-10,15:06:45.176355,16:30:46.848865,1.4005
7409,2019-01-10,15:06:52.036170,16:48:33.238506,1.6948
0637,2019-01-10,15:07:10.618253,16:46:36.760595,1.6573
5051,2019-01-10,15:07:22.626280,16:48:20.104533,1.6826
7938,2019-01-10,15:08:23.972009,17:17:22.203611,2.1495
7001,2019-01-10,15:10:20.779837,18:08:30.475952,2.9694
1136,2019-01-10,15:11:14.741840,16:34:49.917020,1.3931
1565,2019-01-10,15:12:36.765853,17:22:46.903307,2.1695
1281,2019-01-10,16:03:47.099006,16:41:49.152815,0.6339
8144,2019-01-10,16:12:59.866869,17:11:53.515860,0.9816
4201,2019-01-10,16:13:37.486951,18:18:36.599549,2.0831
9302,2019-01-10,17:34:55.506253,18:27:57.314710,0.8838
9645,2019-01-10,18:03:23.431981,18:07:54.194549,0.0752
9645,2019-01-10,18:08:34.906337,,0
1844,2019-01-11,14:34:37.463787,17:38:02.669363,3.057
6099,2019-01-11,14:38:49.553854,18:11:53.096347,3.551
2681,2019-01-11,14:46:40.656449,,0
2097,2019-01-11,14:46:47.978648,16:54:52.706920,2.1346
0644,2019-01-11,14:57:17.906425,18:12:00.000150,3.245
2297,2019-01-11,14:59:14.375157,18:04:32.320216,3.0883
5897,2019-01-11,15:01:26.057979,18:02:23.209911,3.0159
3276,2019-01-11,15:01:33.512026,18:11:56.092088,3.1729
2047,2019-01-11,15:01:34.206257,18:11:47.670061,3.1704
3524,2019-01-11,15:01:54.382261,17:05:08.079882,2.0538
9302,2019-01-11,15:02:04.902402,18:04:24.184210,3.0387
2395,2019-01-11,15:02:10.350396,15:06:20.625799,0.0695
0641,2019-01-11,15:02:11.888290,17:11:22.482996,2.1529
6143,2019-01-11,15:02:14.170380,17:01:45.850585,1.9921
2169,2019-01-11,15:02:16.678389,16:25:53.069263,1.3934
0246,2019-01-11,15:02:20.542272,18:12:08.964155,3.1635
1312,2019-01-11,15:02:25.248844,17:50:25.145215,2.8
3646,2019-01-11,15:02:27.842339,16:25:01.397253,1.376
6287,2019-01-11,15:02:36.196549,16:48:15.664476,1.761
3624,2019-01-11,15:02:45.796423,18:04:30.120229,3.029
4114,2019-01-11,15:02:49.062691,16:51:46.756527,1.816
7001,2019-01-11,15:02:50.386586,16:05:33.094089,1.0452
8518,2019-01-11,15:02:55.596696,17:01:34.138636,1.9774
4188,2019-01-11,15:02:58.094499,16:56:42.200261,1.8956
0251,2019-01-11,15:03:02.966542,16:52:31.408291,1.8246
2009,2019-01-11,15:03:05.000557,17:14:02.274370,2.1826
0873,2019-01-11,15:03:18.132743,16:36:17.603971,1.5499
2220,2019-01-11,15:03:39.794741,17:04:49.891934,2.0195
9645,2019-01-11,15:03:46.334982,18:02:32.848082,2.9796
9227,2019-01-11,15:04:21.325042,16:02:43.092268,0.9727
3255,2019-01-11,15:04:22.681114,16:59:37.163239,1.9207
8415,2019-01-11,15:04:24.131130,17:00:20.623000,1.9324
1136,2019-01-11,15:04:25.836989,16:33:54.357855,1.4913
1281,2019-01-11,15:04:27.925166,18:11:50.366066,3.1229
3713,2019-01-11,15:04:30.875152,17:01:52.902563,1.9561
1246,2019-01-11,15:04:42.589109,17:04:17.546024,1.993
1823,2019-01-11,15:04:44.999221,17:06:12.857646,2.0244
7938,2019-01-11,15:04:49.917120,15:04:50.885325,0.0003
7938,2019-01-11,15:04:53.015140,15:55:24.506836,0.8421
6163,2019-01-11,15:05:05.575422,17:23:52.219858,2.313
0898,2019-01-11,15:05:07.573902,,0
1926,2019-01-11,15:05:13.971440,17:08:53.889148,2.0611
6232,2019-01-11,15:05:27.995530,17:05:21.859768,1.9983
7624,2019-01-11,15:05:37.465470,16:47:48.180417,1.703
7453,2019-01-11,15:05:44.183589,17:00:23.574972,1.9109
7780,2019-01-11,15:05:52.080121,17:00:04.899047,1.9036
4148,2019-01-11,15:06:23.869929,17:22:13.219651,2.2637
0420,2019-01-11,15:06:47.012029,17:03:39.656164,1.948
1105,2019-01-11,15:06:57.145959,16:50:21.370488,1.7234
0393,2019-01-11,15:07:00.706920,16:06:26.697999,0.9906
6542,2019-01-11,15:07:29.336123,16:32:32.989757,1.4177
7409,2019-01-11,15:07:32.884214,16:52:59.605941,1.7574
9949,2019-01-11,15:07:46.978424,17:27:02.736871,2.321
9914,2019-01-11,15:08:03.604316,15:30:49.333911,0.3794
4201,2019-01-11,15:08:20.718840,17:50:11.263381,2.6974
3439,2019-01-11,15:08:36.986777,16:05:26.454068,0.9471
5237,2019-01-11,15:09:38.304540,16:49:11.024462,1.6591
0644,2019-01-11,15:09:55.334243,17:36:26.695759,2.442
8144,2019-01-11,15:11:15.822013,18:12:02.876186,3.0131
2184,2019-01-11,15:13:47.647024,17:00:36.172915,1.7801
5051,2019-01-11,15:14:43.412135,,0
0637,2019-01-11,15:30:26.363967,17:33:41.066502,2.0541
6502,2019-01-11,15:43:47.905534,18:04:33.346132,2.346
1889,2019-01-11,16:33:25.155674,17:15:26.589376,0.7004
3350,2019-01-11,16:34:34.457866,18:04:26.922188,1.4979
3350,2019-01-12,09:36:29.245305,15:20:45.885935,5.738
4188,2019-01-12,09:40:43.276454,11:05:34.933769,1.4143
1312,2019-01-12,09:43:25.019059,15:31:45.367966,5.8057
3276,2019-01-12,09:48:32.235620,15:30:25.186154,5.698
3524,2019-01-12,09:56:41.560235,15:35:13.971390,5.6423
2395,2019-01-12,09:57:02.604311,15:05:54.798078,5.1478
2047,2019-01-12,10:02:45.072024,14:24:42.462263,4.3659
5051,2019-01-12,10:02:52.091948,16:01:32.932858,5.978
7409,2019-01-12,10:02:58.333961,13:07:16.299320,3.0717
9302,2019-01-12,10:03:03.613785,,0
6163,2019-01-12,10:03:42.353531,14:29:15.231505,4.4258
2169,2019-01-12,10:03:56.943388,16:00:43.284868,5.9462
6287,2019-01-12,10:04:09.963271,15:36:45.509099,5.5432
2222,2019-01-12,10:05:09.271098,15:22:16.655637,5.2854
0637,2019-01-12,10:05:12.478612,,0
0420,2019-01-12,10:06:27.358168,15:32:02.699827,5.4265
3624,2019-01-12,10:14:14.861578,15:33:54.283583,5.3276
1565,2019-01-12,10:14:35.336006,15:36:22.055160,5.363
2297,2019-01-12,10:14:40.419624,16:00:52.395007,5.77
1281,2019-01-12,10:21:25.072132,15:58:39.507344,5.6207
1641,2019-01-12,10:28:35.773153,13:14:58.586706,2.773
0115,2019-01-12,10:28:40.193212,15:02:26.142419,4.5628
9949,2019-01-12,10:29:34.977025,15:31:55.582278,5.0391
8518,2019-01-12,10:38:24.484462,14:31:21.927169,3.8826
7001,2019-01-12,10:46:32.895682,14:05:20.738193,3.3133
0644,2019-01-12,11:00:40.478353,15:53:00.766253,4.8723
0335,2019-01-12,12:02:46.752226,15:11:42.252116,3.1487
8144,2019-01-12,12:11:12.937417,15:32:52.413785,3.361
6099,2019-01-12,12:28:18.182097,15:32:21.221795,3.0675
0246,2019-01-12,12:33:12.215648,15:19:12.808610,2.7668
1246,2019-01-12,12:42:06.898739,15:42:59.944218,3.0147
4201,2019-01-12,13:00:39.643774,15:25:28.755479,2.4136
1926,2019-01-12,13:06:06.695406,14:44:33.367650,1.6407
5897,2019-01-12,14:21:52.692765,15:16:18.560953,0.9072
0644,2019-01-12,14:22:58.260554,15:44:57.249770,1.3664
1926,2019-01-12,14:44:36.165949,15:03:47.998235,0.32
0898,2019-01-12,15:14:39.461279,15:39:58.906646,0.4221
1565,2019-01-12,15:36:30.249186,15:36:38.169214,0.0022
1565,2019-01-12,15:39:27.424724,15:39:32.190666,0.0013
1565,2019-01-12,15:39:51.504608,,0
1281,2019-01-12,15:58:48.851356,15:58:57.137207,0.0023
1285,2019-01-12,15:58:56.865498,,0
1281,2019-01-12,15:59:09.815233,15:59:39.663163,0.0083
1281,2019-01-12,16:01:08.772990,16:01:46.302890,0.0104
2169,2019-01-13,09:56:30.049221,15:53:11.746194,5.9449
1312,2019-01-13,09:56:48.531060,17:07:03.648759,7.1709
4201,2019-01-13,09:56:52.233114,17:08:37.036731,7.1958
2220,2019-01-13,09:58:09.140745,14:50:15.630879,4.8685
3276,2019-01-13,10:00:48.840206,17:06:48.942526,7.1
1281,2019-01-13,10:06:42.958938,15:02:14.841150,4.9255
1246,2019-01-13,10:20:47.574880,14:30:40.651807,4.1647
0246,2019-01-13,10:23:50.372526,17:07:39.290602,6.7303
5051,2019-01-13,10:37:39.951165,13:35:16.707643,2.9602
7409,2019-01-13,10:37:49.879085,13:52:51.534625,3.2505
9949,2019-01-13,10:41:08.278811,14:22:20.923030,3.6868
0873,2019-01-13,10:41:28.008592,16:17:33.579325,5.6015
2047,2019-01-13,10:42:14.352687,13:15:57.563275,2.562
2395,2019-01-13,10:43:32.486491,13:43:22.063228,2.9971
0898,2019-01-13,10:59:13.502696,14:13:27.244219,3.2372
1018,2019-01-13,11:23:22.632939,16:16:01.051555,4.8773
9645,2019-01-13,11:35:37.089995,16:00:50.999486,4.4205
9528,2019-01-13,11:43:21.497908,17:07:22.620471,5.4003
0115,2019-01-13,11:55:48.185813,13:58:49.109199,2.0503
6232,2019-01-13,13:13:19.633605,16:16:13.021482,3.0482
5897,2019-01-13,13:48:24.795189,14:42:35.703908,0.903
9949,2019-01-13,14:29:33.617870,14:42:24.038011,0.214
1844,2019-01-14,14:42:08.704543,,0
2097,2019-01-14,14:44:20.564092,16:57:17.627571,2.2159
6502,2019-01-14,14:49:48.412948,17:27:29.777947,2.6282
3350,2019-01-14,14:54:06.118244,15:18:30.674243,0.4068
0644,2019-01-14,14:56:07.077934,18:43:31.136383,3.79
2297,2019-01-14,14:59:55.989555,17:28:50.321798,2.4818
3646,2019-01-14,15:01:21.868264,16:08:43.862229,1.1228
6232,2019-01-14,15:01:29.092200,17:21:52.700655,2.3399
2313,2019-01-14,15:01:36.998118,16:21:27.554442,1.3307
3624,2019-01-14,15:01:41.324275,17:27:01.112072,2.4222
5086,2019-01-14,15:01:43.610310,,0
2047,2019-01-14,15:01:54.918247,17:11:08.760648,2.1538
9302,2019-01-14,15:01:58.124249,,0
3276,2019-01-14,15:01:59.968449,18:44:41.300173,3.7115
2169,2019-01-14,15:02:03.762404,18:34:05.428144,3.5338
3524,2019-01-14,15:02:11.344798,17:21:37.372760,2.3239
0641,2019-01-14,15:02:22.316477,17:41:16.448369,2.6484
6542,2019-01-14,15:02:39.278525,,0
0898,2019-01-14,15:02:49.414694,16:34:05.216638,1.5211
1281,2019-01-14,15:02:55.456627,17:11:01.278935,2.135
4114,2019-01-14,15:02:59.040961,16:03:05.182394,1.0017
3713,2019-01-14,15:03:14.826809,17:00:29.063396,1.954
9528,2019-01-14,15:03:22.696602,18:06:45.578498,3.0564
0873,2019-01-14,15:03:29.788770,16:40:22.036214,1.6145
9645,2019-01-14,15:03:38.948681,17:47:26.437534,2.7299
8415,2019-01-14,15:03:53.168888,16:32:59.108983,1.485
3255,2019-01-14,15:03:55.737059,16:31:01.171294,1.4515
2222,2019-01-14,15:04:01.136810,17:03:31.731272,1.9918
7624,2019-01-14,15:04:09.044781,17:12:41.090511,2.1422
2220,2019-01-14,15:04:12.108791,16:50:32.898227,1.7724
7453,2019-01-14,15:04:15.152826,16:58:09.485530,1.8984
7001,2019-01-14,15:04:17.082950,18:03:28.285079,2.9864
0809,2019-01-14,15:04:19.730783,17:25:53.932051,2.3595
9227,2019-01-14,15:04:21.148943,17:34:09.901170,2.4969
7780,2019-01-14,15:04:24.400816,16:58:04.471508,1.8945
0969,2019-01-14,15:04:43.319101,17:03:28.817078,1.9793
0420,2019-01-14,15:04:49.687058,17:26:58.291956,2.3691
5897,2019-01-14,15:05:19.225255,15:49:54.340869,0.7431
6163,2019-01-14,15:05:20.201115,17:28:37.621869,2.3882
0246,2019-01-14,15:05:23.641265,,0
9949,2019-01-14,15:05:29.203022,17:04:20.677519,1.981
8144,2019-01-14,15:06:19.861363,,0
6287,2019-01-14,15:06:49.495415,17:22:04.242732,2.2541
7409,2019-01-14,15:06:55.129871,16:25:50.571711,1.3154
5051,2019-01-14,15:06:56.567447,16:25:20.393780,1.3066
0115,2019-01-14,15:07:13.949481,17:54:49.647034,2.7932
4201,2019-01-14,15:07:52.363584,18:50:49.063219,3.7157
1136,2019-01-14,15:07:56.807558,17:01:24.859700,1.8911
3439,2019-01-14,15:09:28.275779,18:51:08.385165,3.6945
1312,2019-01-14,15:09:49.601788,15:14:14.050009,0.0735
7938,2019-01-14,15:10:30.768113,15:44:47.894697,0.5714
2506,2019-01-14,15:14:08.795991,16:32:05.262929,1.299
1312,2019-01-14,15:14:44.078168,16:05:54.606117,0.8529
8320,2019-01-14,15:25:42.070264,,0
6099,2019-01-14,15:29:47.542404,18:28:44.017142,2.9824
1635,2019-01-14,15:34:06.562485,16:38:58.618133,1.0811
1926,2019-01-14,16:35:40.198454,17:10:34.048713,0.5816
1312,2019-01-14,16:42:07.130199,18:51:12.069115,2.1514
2395,2019-01-14,16:50:17.003999,17:04:08.725336,0.231
3350,2019-01-14,16:50:50.752041,17:21:42.372747,0.5143
1136,2019-01-14,17:01:27.299337,17:26:19.140147,0.4144
5897,2019-01-14,17:07:50.818989,17:23:54.734470,0.2678
2097,2019-01-15,14:52:28.962483,17:07:19.979314,2.2475
0644,2019-01-15,14:55:01.498424,18:08:17.396375,3.2211
5086,2019-01-15,14:57:00.225184,17:31:43.929057,2.5788
1844,2019-01-15,14:59:22.484256,17:01:12.033483,2.0304
2297,2019-01-15,14:59:25.595968,17:33:12.808756,2.5631
0115,2019-01-15,15:01:49.067109,16:49:05.264448,1.7878
0898,2019-01-15,15:01:53.079193,15:10:32.827609,0.1444
2395,2019-01-15,15:01:54.817182,17:15:27.371500,2.2257
3624,2019-01-15,15:01:56.465074,17:17:40.302618,2.2622
2047,2019-01-15,15:01:59.341204,16:26:15.197264,1.4044
2506,2019-01-15,15:02:04.429204,16:37:00.146352,1.5821
1312,2019-01-15,15:02:06.913120,16:30:14.806680,1.4689
3524,2019-01-15,15:02:07.848998,16:49:48.059992,1.7945
3276,2019-01-15,15:02:12.733002,17:06:09.697651,2.0658
4188,2019-01-15,15:02:17.355591,16:40:16.479239,1.6331
7001,2019-01-15,15:02:22.481123,18:06:51.786566,3.0748
1136,2019-01-15,15:02:28.713134,17:19:37.865819,2.2859
0641,2019-01-15,15:02:33.501099,16:57:52.707595,1.922
2169,2019-01-15,15:02:37.293977,18:09:16.750984,3.111
1635,2019-01-15,15:02:50.396858,16:33:44.078045,1.5149
7624,2019-01-15,15:02:54.108979,16:57:39.477685,1.9126
8518,2019-01-15,15:03:06.966741,17:04:49.979424,2.0286
3646,2019-01-15,15:03:11.945215,16:26:05.189434,1.3815
6287,2019-01-15,15:03:13.860725,17:18:18.918452,2.2514
9528,2019-01-15,15:03:24.726795,15:06:08.030216,0.0454
8320,2019-01-15,15:03:39.696633,16:49:08.373971,1.758
9227,2019-01-15,15:03:47.994688,17:03:49.303150,2.0004
2220,2019-01-15,15:03:49.578555,17:06:03.689442,2.0373
8415,2019-01-15,15:03:53.874833,16:24:11.529623,1.3382
0809,2019-01-15,15:03:59.052532,17:22:36.585068,2.3104
4114,2019-01-15,15:04:03.516668,16:20:29.284460,1.2738
6502,2019-01-15,15:04:30.576422,17:25:20.204436,2.3471
6163,2019-01-15,15:04:34.440570,16:51:33.871962,1.7832
3255,2019-01-15,15:04:36.554532,16:25:33.209430,1.3491
6143,2019-01-15,15:04:38.292529,17:04:53.455308,2.0042
7409,2019-01-15,15:04:45.122363,16:53:54.270289,1.8192
2184,2019-01-15,15:04:49.126371,17:19:34.709964,2.246
2222,2019-01-15,15:04:54.392458,17:09:42.532661,2.08
0246,2019-01-15,15:04:59.290400,18:13:43.779498,3.1457
3439,2019-01-15,15:05:31.364205,17:32:19.052941,2.4466
4201,2019-01-15,15:06:01.918677,17:32:23.462891,2.4393
5917,2019-01-15,15:06:11.166446,16:44:43.621809,1.6423
